Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
489,5109468,850000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,475 m²,6.0,1,1,1,18 sot,0.0,0.0
494,4862775,350000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,1,1,5 sot,0.0,0.0
496,5193607,31000,AZN,[],Həyət evi/Bağ evi,36 m²,3.0,0,0,1,2 sot,0.0,0.0
497,4996260,229000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,140 m²,4.0,1,1,1,3.5 sot,0.0,0.0
499,5162858,118000,AZN,"['Abşeron r.', 'Məmmədli q.']",Həyət evi/Bağ evi,200 m²,6.0,1,0,1,2.5 sot,0.0,0.0
500,5193174,5500,AZN,"['Sabunçu r.', 'Pirşağı q.']",Həyət evi/Bağ evi,410 m²,5.0,0,0,1,15 sot,0.0,0.0
501,5193986,200000,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,200 m²,6.0,1,0,1,8 sot,0.0,0.0
512,5110908,960000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,500 m²,6.0,1,1,1,12 sot,0.0,0.0
515,4987622,260000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,0,1,5 sot,0.0,0.0
517,4371206,150,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,350 m²,5.0,0,0,1,10 sot,0.0,0.0
523,3696489,1050000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,600 m²,7.0,1,0,1,14 sot,0.0,0.0
524,4780101,590000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,5.0,1,1,1,7 sot,0.0,0.0
535,5038592,130000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,200 m²,5.0,1,1,1,2 sot,0.0,0.0
536,4995918,350000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,0,1,5 sot,0.0,0.0
537,4248282,165000,AZN,[],Həyət evi/Bağ evi,166 m²,6.0,1,1,1,1.8 sot,0.0,0.0
548,5035879,250000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,160 m²,4.0,1,1,1,4 sot,0.0,0.0
557,5192133,150000,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,148 m²,7.0,1,1,1,6 sot,0.0,0.0
567,4987547,220000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,150 m²,4.0,1,0,1,4 sot,0.0,0.0
568,5183987,83000,AZN,"['Sabunçu r.', 'Ramana q.']",Həyət evi/Bağ evi,220 m²,7.0,1,0,0,2 sot,0.0,0.0
570,5194206,95000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,90.2 m²,3.0,1,1,1,3 sot,0.0,0.0
580,5193081,67300,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,120 m²,3.0,1,1,1,3 sot,0.0,0.0
587,4409888,200,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,250 m²,5.0,0,0,1,5 sot,0.0,0.0
594,5184435,320000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,0,1,4 sot,0.0,0.0
595,5097195,360000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,1,1,7 sot,0.0,0.0
601,4875633,490000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,240 m²,5.0,1,0,1,6 sot,0.0,0.0
606,4784103,380000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,300 m²,5.0,1,0,1,3.7 sot,0.0,0.0
610,5074544,98000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,150 m²,4.0,1,1,1,1.5 sot,0.0,0.0
612,5042128,460000,AZN,"['Səbail r.', 'Badamdar q.']",Həyət evi/Bağ evi,240 m²,7.0,1,0,1,2.5 sot,0.0,0.0
617,4588172,240000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,140 m²,4.0,1,0,1,3 sot,0.0,0.0
619,5152395,370000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,220 m²,5.0,1,0,1,3 sot,0.0,0.0
620,5136437,760000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,440 m²,6.0,1,1,1,6 sot,0.0,0.0
633,4788871,357000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,4.0,1,1,1,6 sot,0.0,0.0
636,4777629,435000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,240 m²,4.0,1,0,1,6 sot,0.0,0.0
638,4700897,1200000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,600 m²,6.0,1,1,1,14 sot,0.0,0.0
644,5121716,85000,AZN,['Xətai r.'],Həyət evi/Bağ evi,75 m²,3.0,0,0,1,1 sot,0.0,0.0
653,4972194,640000,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,450 m²,6.0,1,0,1,8 sot,0.0,0.0
655,5120089,165000,AZN,"['Xətai r.', 'Həzi Aslanov q.']",Həyət evi/Bağ evi,120 m²,4.0,0,0,1,8 sot,0.0,0.0
656,5194118,122000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,250 m²,8.0,1,0,1,2.5 sot,0.0,0.0
657,4540124,460000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,210 m²,5.0,1,1,1,8 sot,0.0,0.0
663,4605527,3500,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,3.0,0,0,1,10 sot,0.0,0.0
666,4697764,1200000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,500 m²,6.0,1,0,1,14 sot,0.0,0.0
668,4331791,32000,AZN,"['Abşeron r.', 'Hökməli q.']",Həyət evi/Bağ evi,200 m²,6.0,1,0,0,3.5 sot,0.0,0.0
672,4788482,535000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,300 m²,4.0,1,0,1,8 sot,0.0,0.0
675,4776393,340000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,0,1,4 sot,0.0,0.0
676,5097190,540000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,5.0,1,1,1,7 sot,0.0,0.0
683,4952530,369000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,220 m²,5.0,1,0,1,6 sot,0.0,0.0
686,5194313,240000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,105 m²,3.0,1,1,1,3 sot,0.0,0.0
688,4792296,685000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,350 m²,5.0,1,1,1,7.5 sot,0.0,0.0
692,5193859,110000,AZN,"['Abşeron r.', 'Hökməli q.']",Həyət evi/Bağ evi,190 m²,7.0,1,0,0,3 sot,0.0,0.0
706,5192781,90000,AZN,"['Sabunçu r.', 'Maştağa q.']",Həyət evi/Bağ evi,130 m²,4.0,1,0,1,2.5 sot,0.0,0.0
709,5007533,1700000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,500 m²,7.0,1,0,1,17 sot,0.0,0.0
714,5128040,85000,AZN,"['Abşeron r.', 'Atyalı q.']",Həyət evi/Bağ evi,100 m²,4.0,1,0,1,5 sot,0.0,0.0
715,5125116,395000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,190 m²,5.0,1,1,1,5 sot,0.0,0.0
717,5193510,115000,AZN,"['Sabunçu r.', 'Maştağa q.']",Həyət evi/Bağ evi,110 m²,3.0,1,0,1,4.7 sot,0.0,0.0
719,5061117,1700000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,500 m²,7.0,1,1,1,17 sot,0.0,0.0
720,5109319,55000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,65 m²,2.0,1,0,1,2 sot,0.0,0.0
727,4737667,360000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,400 m²,6.0,1,0,1,12 sot,0.0,0.0
