Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
1933,5190098,140000,AZN,[],Obyekt,170 m²,0.0,1,0,1,0,0.0,0.0
1964,4823961,400000,AZN,[],Obyekt,546.8 m²,0.0,1,0,1,0,0.0,0.0
1971,5177191,1200000,AZN,"['Sabunçu r.', 'Maştağa q.']",Obyekt,540 m²,0.0,1,0,1,0,0.0,0.0
1975,4198946,67000,AZN,"['Zərifə Əliyeva adına park', 'Memar Əcəmi m.', 'Nəsimi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Obyekt,25 m²,0.0,1,0,1,0,0.0,0.0
1977,5180015,375000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Obyekt,140 m²,0.0,1,0,1,0,0.0,0.0
2008,4947638,8000,AZN,"['Pedaqoji Universiteti', 'Azadlıq meydanı', 'Səməd Vurğun parkı', 'Sahil bağı', '28 May m.', 'Sahil m.', 'Səbail r.']",Obyekt,240 m²,0.0,0,0,1,0,0.0,0.0
2009,5193060,81000,AZN,"['Texniki Universiteti', 'Hüseyn Cavid parkı', 'Space TV', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Obyekt,32 m²,0.0,1,0,1,0,0.0,0.0
2010,5194089,4000,AZN,"['Azərbaycan turizm institutu', 'Respublika stadionu', 'Gənclik m.', 'Nərimanov r.']",Obyekt,280 m²,0.0,0,0,1,0,0.0,0.0
2029,4670754,1100000,AZN,"['Binəqədi r.', 'Binəqədi q.']",Obyekt,1200 m²,0.0,1,1,1,0,0.0,0.0
2062,5152345,1500,AZN,"['İncəsənət və Mədəniyyət Un.', 'Elmlər Akademiyası m.', 'Yasamal r.']",Obyekt,62 m²,0.0,0,0,1,0,0.0,0.0
2072,5175656,1400,AZN,"['Şərq bazarı', 'Nərimanov r.']",Obyekt,350 m²,0.0,0,0,1,0,0.0,0.0
2077,5190521,1250000,AZN,"['Pedaqoji Universiteti', 'Sahil bağı', 'Xaqani bağı', 'Sahil m.', 'Azadlıq meydanı', '28 May m.', 'Səbail r.']",Obyekt,100 m²,0.0,1,0,1,0,0.0,0.0
2089,5071380,85000,AZN,"['Heydər Əliyev adına İdman Kompleksi', 'Yasamal r.']",Obyekt,25 m²,0.0,1,0,1,0,0.0,0.0
2098,5193419,850,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Obyekt,90 m²,0.0,0,0,1,0,0.0,0.0
2110,4231200,350000,AZN,"['Səbail r.', 'Badamdar q.']",Obyekt,63 m²,0.0,1,0,1,0,0.0,0.0
2114,5133056,500000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Obyekt,100 m²,0.0,1,1,1,0,0.0,0.0
2146,5129361,799000,AZN,"['Memar Əcəmi m.', 'Yasamal r.']",Obyekt,441 m²,0.0,1,0,1,0,0.0,0.0
2172,5164442,1990000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Obyekt,1000 m²,0.0,1,0,0,0,0.0,0.0
2187,5193029,25000,AZN,"['Əhmədli m.', 'Xətai r.']",Obyekt,2200 m²,0.0,0,0,1,0,0.0,0.0
2202,5193339,128000,AZN,"['Elmlər Akademiyası m.', 'Bakı Dövlət Universiteti', 'Yasamal r.', 'Yasamal q.']",Obyekt,35 m²,0.0,1,0,1,0,0.0,0.0
2214,5163922,950,AZN,"['8 Noyabr m.', 'Memar Əcəmi m.', 'Nəsimi r.', '3-cü mikrorayon q.']",Obyekt,162 m²,0.0,0,0,1,0,0.0,0.0
2226,4822793,980000,AZN,['Xətai r.'],Obyekt,370 m²,0.0,0,0,1,0,0.0,0.0
