Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
2377,4991410,950000,AZN,"['Abşeron r.', 'Fatmayı q.']",Torpaq,0,0.0,1,0,0,100 sot,0.0,0.0
2389,5137403,190000,AZN,"['Səbail r.', 'Şıxov q.']",Torpaq,0,0.0,1,0,0,7 sot,0.0,0.0
2403,5113781,31500,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,1,0,3 sot,0.0,0.0
2412,4925083,3200000,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,1,0,30 sot,0.0,0.0
2441,5122526,30000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,1,0,4 sot,0.0,0.0
2444,5220505,850000,AZN,"['Abşeron r.', 'Mehdiabad q.']",Torpaq,0,0.0,1,0,0,40 sot,0.0,0.0
2479,5219737,4500,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,1,0,24 sot,0.0,0.0
2481,5150758,800000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,0,0,8 sot,0.0,0.0
2482,4152845,700000,AZN,"['Qaradağ r.', 'Qobustan q.']",Torpaq,0,0.0,1,0,0,145 sot,0.0,0.0
2484,4873028,1400000,AZN,['Abşeron r.'],Torpaq,0,0.0,1,0,0,300 sot,0.0,0.0
2512,5104223,149000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,1,0,12.3 sot,0.0,0.0
2525,5234677,22000,AZN,"['Sabunçu r.', 'Yeni Ramana q.']",Torpaq,0,0.0,1,0,0,10 sot,0.0,0.0
2538,5234992,53555,AZN,"['Suraxanı r.', 'Hövsan q.']",Torpaq,0,0.0,1,0,0,53555 sot,0.0,0.0
2584,5234148,4500,AZN,"['Suraxanı r.', 'Hövsan q.']",Torpaq,0,0.0,0,0,0,7 sot,0.0,0.0
2591,5098915,120000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
2630,5235062,135000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,5 sot,0.0,0.0
2645,5207669,8000,AZN,[],Torpaq,0,0.0,1,0,0,20 sot,0.0,0.0
2653,5237415,60000,AZN,"['Xəzər r.', 'Buzovna q.']",Torpaq,0,0.0,1,0,0,4 sot,0.0,0.0
2658,5076154,14500,AZN,[],Torpaq,0,0.0,1,0,0,3.5 sot,0.0,0.0
2686,4903457,275000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
2696,5125362,24800,AZN,"['Abşeron r.', 'Qobu q.']",Torpaq,0,0.0,1,0,0,8 sot,0.0,0.0
2704,4678816,35000,AZN,['Xaçmaz r.'],Torpaq,0,0.0,1,0,0,120 sot,0.0,0.0
2718,5201795,68000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,0,0,2 sot,0.0,0.0
2733,5132013,580000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,32 sot,0.0,0.0
2736,5237688,240000,AZN,"['Abşeron r.', 'Hökməli q.']",Torpaq,0,0.0,1,1,0,11 sot,0.0,0.0
2754,5077435,3200000,AZN,[],Torpaq,0,0.0,1,0,0,37900 sot,0.0,0.0
2789,5219757,70000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,1,0,2 sot,0.0,0.0
2802,4268217,2250000,AZN,"['Qaradağ r.', 'Sahil q.']",Torpaq,0,0.0,1,1,0,450 sot,0.0,0.0
2834,5194797,250000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,13 sot,0.0,0.0
2855,5215900,160000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
2856,5047135,164000,AZN,"['Abşeron r.', 'Mehdiabad q.']",Torpaq,0,0.0,1,0,0,82 sot,0.0,0.0
2873,5234757,25500,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,3.2 sot,0.0,0.0
2883,5177262,100000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,8 sot,0.0,0.0
2884,4897767,300000,AZN,[],Torpaq,0,0.0,1,0,0,500 sot,0.0,0.0
2932,5193725,9800,AZN,"['Abşeron r.', 'Görədil q.']",Torpaq,0,0.0,1,1,0,6 sot,0.0,0.0
2935,5234078,45000,AZN,"['Xəzər r.', 'Zirə q.']",Torpaq,0,0.0,1,0,0,5.5 sot,0.0,0.0
2953,5237289,21000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,3 sot,0.0,0.0
2989,4266959,120000,AZN,"['Xəzər r.', 'Dübəndi q.']",Torpaq,0,0.0,1,0,0,50 sot,0.0,0.0
3021,4557837,100000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,5 sot,0.0,0.0
3029,5212225,27000,AZN,"['Xəzər r.', 'Türkan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
3033,4817306,76000,AZN,[],Torpaq,0,0.0,1,1,0,12 sot,0.0,0.0
3042,3268112,465000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,15.5 sot,0.0,0.0
3048,5231461,29000,AZN,[],Torpaq,0,0.0,1,0,0,3.3 sot,0.0,0.0
3063,5004220,140000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
3069,4823426,160000,AZN,[],Torpaq,0,0.0,1,0,0,66 sot,0.0,0.0
3140,5195638,73000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,3.9 sot,0.0,0.0
3142,5169984,85000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,1,0,5 sot,0.0,0.0
3143,5080225,76000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,4 sot,0.0,0.0
3146,4791069,3200,AZN,[],Torpaq,0,0.0,1,0,0,5 sot,0.0,0.0
3155,3996017,5775000,AZN,"['Xəzər r.', 'Binə q.']",Torpaq,0,0.0,1,1,0,385 sot,0.0,0.0
3169,5168512,5500,AZN,[],Torpaq,0,0.0,1,0,0,20 sot,0.0,0.0
3175,4940795,198000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
3182,5045125,13500,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,1,0,12 sot,0.0,0.0
3200,5049735,138000,AZN,[],Torpaq,0,0.0,1,0,0,4 sot,0.0,0.0
3213,5203254,15000,AZN,[],Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
3229,5148180,150000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,0,0,2.5 sot,0.0,0.0
3232,5154725,650000,AZN,"['Abşeron r.', 'Qobu q.']",Torpaq,0,0.0,1,0,0,200 sot,0.0,0.0
3245,4585300,10000000,AZN,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",Torpaq,0,0.0,1,0,0,100 sot,0.0,0.0
3255,5178052,192000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
3269,5165944,130000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Torpaq,0,0.0,1,0,0,6.5 sot,0.0,0.0
3300,5187555,3500,AZN,"['Xəzər r.', 'Türkan q.']",Torpaq,0,0.0,1,1,0,10 sot,0.0,0.0
3307,3209590,4200000,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,1,0,100 sot,0.0,0.0
3309,5152248,150000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,0,0,4 sot,0.0,0.0
3310,5110495,444000,AZN,"['Abşeron r.', 'Masazır q.']",Torpaq,0,0.0,1,0,0,97 sot,0.0,0.0
3358,5102621,7500,AZN,"['Sabunçu r.', 'Albalılıq q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
3372,5029343,32000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,1,0,4 sot,0.0,0.0
3382,4687430,150000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
3408,4951323,1200000,AZN,"['Abşeron r.', 'Məmmədli q.']",Torpaq,0,0.0,1,0,0,500 sot,0.0,0.0
3410,4944045,130000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
3432,4265639,490000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,14 sot,0.0,0.0
