,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
4086,5177809,500,AZN,"['Xətai r.', 'Həzi Aslanov q.']",Həyət evi/Bağ evi,116 m²,3.0,0,0,1,2 sot,0.0,0.0
4087,5111519,445000,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,270 m²,6.0,1,1,1,14 sot,0.0,0.0
4088,5100657,155000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.']",Yeni tikili,91 m²,3.0,1,0,0,0,7.0,15.0
4089,3063876,4500,AZN,"['Elmlər Akademiyası m.', 'Bakı Dövlət Universiteti', 'Yasamal r.']",Obyekt,10 m²,0.0,0,0,1,0,0.0,0.0
4090,5192755,270000,AZN,"['8 Noyabr m.', 'Bakı Asiya Universiteti', 'Nəsimi r.']",Yeni tikili,95 m²,3.0,1,1,1,0,4.0,18.0
4091,5118795,750,AZN,"['Əhmədli m.', 'Xətai r.']",Yeni tikili,146 m²,3.0,0,0,1,0,14.0,18.0
4092,5193310,327000,AZN,"['ASAN Xidmət №1', 'Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,100 m²,2.0,1,1,1,0,12.0,17.0
4093,4344388,139000,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,700 m²,6.0,1,1,1,30 sot,0.0,0.0
4094,4855652,7000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,500 m²,5.0,0,0,1,10 sot,0.0,0.0
4095,3809839,260000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,94 m²,3.0,1,0,1,0,9.0,14.0
4096,5194039,600,AZN,"['Təhsil Nazirliyi', 'Nərimanov r.']",Köhnə tikili,100 m²,4.0,0,0,0,0,9.0,9.0
4097,5019417,419000,AZN,"['ASAN Xidmət №1', 'DİM', 'Nəsimi bazarı', 'Nəsimi r.']",Yeni tikili,129 m²,3.0,0,0,1,0,15.0,20.0
4098,4965966,168305,AZN,"['Binəqədi r.', '7-ci mikrorayon q.']",Yeni tikili,82.1 m²,2.0,0,1,0,0,8.0,14.0
4099,4897182,275000,AZN,"['Səbail r.', 'Badamdar q.']",Yeni tikili,90 m²,3.0,1,0,1,0,13.0,16.0
4100,5164362,4000,AZN,"['Port Baku', 'Səməd Vurğun parkı', '28 May m.', 'Nəsimi r.']",Yeni tikili,175 m²,3.0,0,0,1,0,16.0,20.0
4101,4607887,379000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Həyət evi/Bağ evi,170 m²,4.0,1,0,1,12 sot,0.0,0.0
4102,5150876,156000,AZN,"['9-cu mikrorayon q.', 'Binəqədi r.']",Köhnə tikili,63 m²,2.0,1,1,1,0,1.0,9.0
4103,5075059,720000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,225 m²,6.0,1,1,1,8.5 sot,0.0,0.0
4104,5188418,85000,AZN,[],Köhnə tikili,50 m²,2.0,1,1,1,0,4.0,5.0
4105,4555765,950000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,500 m²,7.0,1,0,1,15 sot,0.0,0.0
4106,5149983,305000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,85 m²,2.0,0,0,1,0,5.0,20.0
4107,5193556,55000,AZN,"['Abşeron r.', 'Qobu q.']",Həyət evi/Bağ evi,80 m²,3.0,1,1,1,2 sot,0.0,0.0
4108,5053576,80000,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,180 m²,5.0,1,0,1,4 sot,0.0,0.0
4109,4743358,340000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,1,1,4 sot,0.0,0.0
4110,4123556,660000,AZN,"['28 May m.', 'Bakı Slavyan Universiteti', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Azərbaycan Dillər Universiteti', 'Nəsimi r.']",Yeni tikili,155 m²,4.0,0,1,1,0,6.0,16.0
4111,4954485,369000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,220 m²,5.0,1,0,1,6 sot,0.0,0.0
4112,5183740,235000,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,84 m²,2.0,1,0,1,0,10.0,20.0
4113,5046379,107000,AZN,"['20 Yanvar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Köhnə tikili,45 m²,2.0,1,0,1,0,3.0,9.0
4114,5106682,70,AZN,"['Mərkəzi Univermaq', 'M.Ə.Sabir parkı', 'Fəvvarələr meydanı', 'Azərbaycan kinoteatrı', 'İqtisad Universiteti', 'İçəri Şəhər m.', 'Sahil m.', 'Nəsimi r.']",Köhnə tikili,100 m²,3.0,0,0,1,0,2.0,2.0
4115,5179803,350000,AZN,"['Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,127 m²,3.0,1,1,1,0,9.0,16.0
4116,5173539,370000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,160 m²,4.0,1,0,1,4.6 sot,0.0,0.0
4117,5193672,131500,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,63 m²,2.0,1,1,1,0,12.0,16.0
4118,4588414,650,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,98 m²,3.0,0,0,1,0,21.0,21.0
4119,5166008,3500,AZN,"['Elmlər Akademiyası m.', 'Hüseyn Cavid parkı', 'Texniki Universiteti', 'Yasamal r.']",Ofis,200 m²,5.0,0,0,1,0,0.0,0.0
4120,5193481,290000,AZN,['Nizami r.'],Yeni tikili,105 m²,3.0,1,1,1,0,6.0,18.0
4121,5180318,79500,AZN,[],Həyət evi/Bağ evi,146 m²,4.0,1,1,1,12 sot,0.0,0.0
4122,5181454,143000,AZN,"['Ukrayna dairəsi', 'Əhmədli m.', 'Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,54 m²,2.0,1,1,1,0,12.0,20.0
4123,5139676,220000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Köhnə tikili,80 m²,3.0,1,1,1,0,8.0,9.0
4124,4992204,315000,AZN,"['Bakı Slavyan Universiteti', 'Azərbaycan Dillər Universiteti', '28 May m.', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Nəsimi r.']",Yeni tikili,93 m²,4.0,1,0,0,0,14.0,17.0
4125,5116482,152500,AZN,['Xətai r.'],Yeni tikili,55 m²,2.0,1,0,1,0,5.0,19.0
4126,5131144,138000,AZN,"['ASAN Xidmət №3', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,55 m²,2.0,1,0,1,0,5.0,5.0
4127,4606612,103000,AZN,[],Həyət evi/Bağ evi,180 m²,6.0,1,0,1,1.2 sot,0.0,0.0
4128,4670304,315000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,9 sot,0.0,0.0
4129,5183151,306600,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,146 m²,3.0,0,0,0,0,4.0,15.0
4130,4921984,275000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,0,1,4.5 sot,0.0,0.0
4131,4647523,134000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,120 m²,4.0,1,0,1,3 sot,0.0,0.0
4132,5029893,285000,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Yeni tikili,58 m²,1.0,0,0,1,0,3.0,4.0
4133,5175565,195000,AZN,['Xətai r.'],Yeni tikili,100 m²,3.0,1,0,1,0,5.0,19.0
4134,5177170,158000,AZN,"['Binəqədi r.', 'Biləcəri q.']",Həyət evi/Bağ evi,185 m²,6.0,0,0,1,2.5 sot,0.0,0.0
4135,5185217,112900,AZN,[],Yeni tikili,101 m²,2.0,1,0,1,0,4.0,16.0
4136,5182883,470000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,220 m²,5.0,1,1,1,6 sot,0.0,0.0
4137,5192822,102000,AZN,[],Yeni tikili,58 m²,2.0,1,0,1,0,13.0,16.0
4138,5045015,159000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,75 m²,3.0,1,0,1,0,11.0,12.0
4139,5118396,220000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,110 m²,3.0,0,0,1,0,7.0,14.0
4140,5192756,320,AZN,[],Yeni tikili,36 m²,2.0,0,0,1,0,8.0,11.0
4141,5194030,1400,AZN,"['Nəsimi bazarı', 'Koala parkı', 'Zoopark', 'Nəsimi r.']",Obyekt,105 m²,0.0,0,0,1,0,0.0,0.0
4142,5193737,265000,AZN,"['Səməd Vurğun parkı', '28 May m.', 'Nəsimi r.']",Köhnə tikili,80 m²,3.0,1,1,1,0,5.0,6.0
4143,5190440,150000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
4144,5149658,293000,AZN,"['Memar Əcəmi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Yeni tikili,123 m²,4.0,1,1,1,0,14.0,17.0
4145,5193293,365000,AZN,"['Ağ şəhər q.', 'Ağ şəhər', 'Xətai r.']",Yeni tikili,98 m²,2.0,1,0,1,0,7.0,8.0
4146,5102548,294500,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,100 m²,3.0,1,1,1,0,9.0,16.0
4147,4636713,250,AZN,['Abşeron r.'],Həyət evi/Bağ evi,45 m²,1.0,0,0,1,2 sot,0.0,0.0
4148,5169026,1500,AZN,"['Qış parkı', 'Beşmərtəbə', 'Nizami kinoteatrı', 'Sahil m.', 'Nizami m.', 'Nəsimi r.']",Yeni tikili,130 m²,3.0,0,0,1,0,11.0,22.0
4149,5179085,131000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Köhnə tikili,60 m²,2.0,1,0,1,0,2.0,5.0
4150,5116830,375000,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,115 m²,3.0,1,1,1,0,10.0,21.0
4151,5056809,134000,AZN,"['Yasamal r.', 'Yeni Yasamal q.', 'İnşaatçılar m.']",Köhnə tikili,65 m²,2.0,1,0,1,0,4.0,9.0
4152,5166306,110000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
4153,4968803,10000,AZN,[],Obyekt,2100 m²,0.0,0,0,1,0,0.0,0.0
4154,5164715,1500,AZN,['Xətai r.'],Obyekt,40 m²,0.0,0,0,1,0,0.0,0.0
4155,5192928,2000,AZN,"['Zərifə Əliyeva adına park', 'Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Obyekt,483 m²,0.0,0,0,1,0,0.0,0.0
4156,5030610,1500,AZN,"['Nizami kinoteatrı', 'Qış parkı', 'Milli Konservatoriya', 'Xaqani bağı', 'Bakı Musiqi Akademiyası', 'Sahil m.', '28 May m.', 'Nəsimi r.']",Obyekt,100 m²,0.0,0,0,1,0,0.0,0.0
4157,5186883,520000,AZN,"['Nəsimi bazarı', 'Koala parkı', 'Dostluq kinoteatrı', 'Nəsimi r.']",Yeni tikili,200 m²,4.0,1,0,1,0,11.0,18.0
4158,5193343,125,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,80 m²,2.0,0,0,1,0,5.0,5.0
4159,5008901,190000,AZN,"['Şərq bazarı', '28 May m.', 'Xətai r.']",Obyekt,50 m²,0.0,0,0,1,0,0.0,0.0
4160,4038865,299000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,0,1,5 sot,0.0,0.0
4161,5149860,126000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,52 m²,2.0,1,0,0,0,3.0,9.0
4162,3855518,593402,AZN,"['Space TV', 'Nərimanov heykəli', 'Texniki Universiteti', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,174.5 m²,4.0,0,0,0,0,5.0,16.0
4163,5157925,270000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,128 m²,3.0,1,0,1,0,1.0,12.0
4164,4996766,168000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,60 m²,3.0,1,0,0,0,4.0,5.0
4165,4668166,395000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,5.0,1,1,1,5 sot,0.0,0.0
4166,3182035,150,AZN,"['Sabunçu r.', 'Bilgəh q.']",Həyət evi/Bağ evi,300 m²,5.0,0,0,1,16 sot,0.0,0.0
4167,4789439,535000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,225 m²,4.0,1,0,1,7 sot,0.0,0.0
4168,5092987,120000,AZN,"['Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,50 m²,2.0,1,1,1,0,1.0,9.0
4169,4269485,40,AZN,"['Cavanşir körpüsü', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,80 m²,2.0,0,0,1,0,15.0,19.0
4170,5192883,118500,AZN,"['Xətai r.', 'Əhmədli q.']",Yeni tikili,59 m²,1.0,1,1,1,0,5.0,16.0
4171,5193813,900000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Həyət evi/Bağ evi,547 m²,7.0,1,0,1,25 sot,0.0,0.0
4172,5168139,135500,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,104 m²,3.0,1,1,1,4 sot,0.0,0.0
4173,3464443,150,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,500 m²,5.0,0,0,1,12 sot,0.0,0.0
4174,5186134,276000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,130 m²,3.0,1,1,1,0,9.0,19.0
4175,5194096,469000,AZN,"['Grand Hayat Residence', '8 Noyabr m.', 'Yasamal r.']",Yeni tikili,148.5 m²,3.0,1,0,1,0,25.0,27.0
4176,5193084,3500,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,170 m²,4.0,0,0,1,8 sot,0.0,0.0
4177,5165784,207000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Köhnə tikili,110 m²,4.0,1,1,1,0,7.0,9.0
4178,5194192,96500,AZN,[],Yeni tikili,83 m²,2.0,0,0,1,0,3.0,18.0
4179,5181000,165000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,70 m²,3.0,1,0,1,0,5.0,17.0
4180,3609394,320000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,200 m²,4.0,1,0,1,6 sot,0.0,0.0
4181,4933826,98000,AZN,['Abşeron r.'],Köhnə tikili,80 m²,3.0,1,0,0,0,4.0,9.0
4182,3366811,320000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,16 sot,0.0,0.0
4183,5171522,119000,AZN,"['Neftçilər m.', 'Xalqlar Dostluğu m.', 'Nizami r.']",Köhnə tikili,60 m²,2.0,1,0,1,0,5.0,5.0
4184,4500876,1000,AZN,"['Sirk', 'Zabitlər parkı', 'Azərbaycan Dillər Universiteti', 'Bakı Slavyan Universiteti', 'Nizami m.', '28 May m.', 'Kubinka q.', 'Nəsimi r.']",Yeni tikili,120 m²,3.0,0,0,1,0,9.0,16.0
4185,5192867,550,AZN,"['Nizami r.', '8-ci kilometr q.']",Köhnə tikili,70 m²,3.0,0,0,1,0,3.0,5.0
4186,5129026,258000,AZN,"['İnşaatçılar m.', '20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,101 m²,3.0,1,0,1,0,13.0,17.0
4187,5114844,145000,AZN,"['Montin bazarı', 'Rəssamlıq Akademiyası', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,59 m²,2.0,1,0,1,0,4.0,5.0
4188,5192963,172000,AZN,"['Səbail r.', 'Şıxov q.']",Yeni tikili,70 m²,2.0,0,0,0,0,4.0,6.0
4189,4776470,368000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,1,1,4 sot,0.0,0.0
4190,4918368,145000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,1,0,6 sot,0.0,0.0
4191,5193708,94000,AZN,"['Neftçilər m.', 'Nizami r.']",Köhnə tikili,35 m²,1.0,1,0,1,0,3.0,5.0
4192,4631116,230000,AZN,"['Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,100 m²,2.0,0,0,0,0,10.0,16.0
4193,4839321,240000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
4194,5144494,210000,AZN,"['Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,80 m²,3.0,1,0,1,0,1.0,9.0
4195,5166405,309000,AZN,"['ASAN Xidmət №3', 'Yasamal bazarı', 'Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,145 m²,3.0,1,1,1,0,15.0,18.0
4196,5193652,8000000,AZN,[],Obyekt,2950 m²,0.0,1,0,1,0,0.0,0.0
4197,5193887,180000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,77 m²,3.0,1,0,1,0,8.0,9.0
4198,5193382,570000,AZN,"['Suraxanı r.', 'Qaraçuxur q.']",Torpaq,0,0.0,1,1,0,16 sot,0.0,0.0
4199,5144038,750,AZN,"['Həzi Aslanov m.', 'Əhmədli m.', 'Xətai r.']",Yeni tikili,82 m²,2.0,0,0,1,0,8.0,19.0
4200,5194315,29800,AZN,"['Abşeron r.', 'Saray q.']",Yeni tikili,71 m²,2.0,1,1,1,0,5.0,14.0
4201,5131538,360000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,4.0,1,0,1,5 sot,0.0,0.0
4202,4716511,420000,AZN,"['Səməd Vurğun parkı', '28 May m.', 'Nəsimi r.']",Yeni tikili,110 m²,3.0,0,0,1,0,4.0,16.0
4203,5177883,105000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,36 m²,1.0,1,0,1,0,5.0,5.0
4204,5190106,64000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,50 m²,2.0,0,0,1,0,2.0,4.0
4205,4513507,525000,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Yeni tikili,164 m²,4.0,0,0,1,0,3.0,17.0
4206,5116872,380000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Obyekt,164 m²,0.0,1,1,1,0,0.0,0.0
4207,5139226,730000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,200 m²,4.0,0,0,1,0,7.0,20.0
4208,5189914,86000,AZN,[],Yeni tikili,62 m²,3.0,0,0,1,0,5.0,12.0
4209,3386821,75,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,90 m²,3.0,0,0,1,0,9.0,16.0
4210,5112445,103000,AZN,[],Yeni tikili,64 m²,2.0,1,1,1,0,6.0,14.0
4211,5193580,60000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,56 m²,2.0,1,1,1,1 sot,0.0,0.0
4212,5188585,178000,AZN,"['Səməd Vurğun parkı', 'Azadlıq meydanı', 'Port Baku', '28 May m.', 'Nəsimi r.']",Köhnə tikili,50 m²,2.0,1,0,1,0,4.0,5.0
4213,5086440,390000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,250 m²,5.0,1,0,1,5 sot,0.0,0.0
4214,5193878,245000,AZN,"['Grand Hayat Residence', 'Bakı Asiya Universiteti', '8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,85 m²,2.0,1,0,1,0,11.0,20.0
4215,5113323,300000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
4216,4367036,555000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,300 m²,6.0,1,0,1,8 sot,0.0,0.0
4217,5095419,467660,AZN,"['Sabunçu r.', 'Nardaran q.', 'Sea Breeze']",Yeni tikili,107.9 m²,2.0,0,0,1,0,8.0,11.0
4218,5192825,379000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,86 m²,2.0,1,0,1,0,13.0,17.0
4219,5044722,15000,AZN,"['Neftçilər m.', 'Nizami r.']",Obyekt,600 m²,0.0,0,0,1,0,0.0,0.0
4220,4909041,295000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,110 m²,3.0,1,0,1,0,7.0,20.0
4221,4631407,470000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,136 m²,3.0,1,1,1,0,13.0,17.0
4222,5192402,225000,AZN,"['8 Noyabr m.', 'Bakı Asiya Universiteti', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,98 m²,2.0,1,0,1,0,2.0,18.0
4223,5179714,215000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,150 m²,4.0,1,0,1,3.8 sot,0.0,0.0
4224,5193011,600,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', 'M.Ə.Rəsulzadə q.']",Köhnə tikili,85 m²,3.0,0,0,1,0,7.0,9.0
4225,4727747,15000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,1,0,5 sot,0.0,0.0
4226,5174317,26500,AZN,[],Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
4227,5170184,200000,AZN,"['Səməd Vurğun parkı', '28 May m.', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Nəsimi r.']",Köhnə tikili,68 m²,2.0,1,0,1,0,3.0,5.0
4228,5192797,230000,AZN,"['Gənclik m.', 'Nərimanov r.']",Köhnə tikili,100 m²,3.0,1,1,1,0,4.0,9.0
4229,4786675,280000,AZN,"['Bayıl parkı', 'Səbail r.', 'Bayıl q.']",Köhnə tikili,92 m²,3.0,1,0,1,0,7.0,7.0
4230,4748474,208000,AZN,"['Neftçilər m.', 'Nizami r.']",Yeni tikili,90 m²,3.0,1,0,1,0,11.0,16.0
4231,5104486,159000,AZN,"['Sabunçu r.', 'Nardaran q.']",Köhnə tikili,58 m²,1.0,0,0,1,0,7.0,9.0
4232,4965185,2800,AZN,"['Ayna Sultanova heykəli', 'Nərimanov r.']",Obyekt,330 m²,0.0,0,0,1,0,0.0,0.0
4233,5142039,500,AZN,"['Ayna Sultanova heykəli', 'Nərimanov r.']",Köhnə tikili,60 m²,2.0,0,0,1,0,7.0,9.0
4234,4873992,420000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,4.0,1,1,1,6 sot,0.0,0.0
4235,5125048,400,AZN,"['Dərnəgül m.', 'Binəqədi r.', '7-ci mikrorayon q.']",Ofis,24 m²,1.0,0,0,1,0,0.0,0.0
4236,5118513,364500,AZN,"['Beşmərtəbə', 'Nizami m.', 'Qış parkı', 'Nəsimi r.']",Yeni tikili,125 m²,3.0,1,1,1,0,14.0,17.0
4237,5173080,195000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,95 m²,3.0,1,1,1,0,3.0,17.0
4238,5193999,77000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,100 m²,4.0,1,0,1,1.5 sot,0.0,0.0
4239,4877680,28000,AZN,[],Obyekt,18 m²,0.0,1,0,1,0,0.0,0.0
4240,5192972,245000,AZN,"['Şərq bazarı', 'Nərimanov r.']",Köhnə tikili,88 m²,2.0,1,1,1,0,3.0,17.0
4241,5193238,115000,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,45 m²,2.0,1,0,1,0,1.0,5.0
4242,5064818,750000,AZN,"['DİM', 'Gənclik m.', 'Nəsimi r.']",Yeni tikili,221 m²,4.0,1,0,1,0,12.0,17.0
4243,5177795,73360,AZN,[],Yeni tikili,91.7 m²,3.0,1,1,0,0,2.0,4.0
4244,5026934,550,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,80 m²,3.0,0,0,1,0,2.0,5.0
4245,4284050,730000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,300 m²,6.0,1,1,1,10 sot,0.0,0.0
4246,5189483,155000,AZN,['Xətai r.'],Yeni tikili,68 m²,2.0,1,1,0,0,2.0,20.0
4247,4537961,188000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,100 m²,3.0,1,1,1,2.4 sot,0.0,0.0
4248,5086412,798200,AZN,['Xətai r.'],Obyekt,307 m²,0.0,1,0,0,0,0.0,0.0
4249,5134957,408500,AZN,"['Grand Hayat Residence', '8 Noyabr m.', 'Yasamal r.']",Yeni tikili,190 m²,4.0,1,1,0,0,7.0,22.0
4250,4871287,230000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,9 sot,0.0,0.0
4251,5178394,255000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,104 m²,3.0,1,1,1,0,4.0,17.0
4252,4919257,1000,AZN,"['Azərbaycan Dillər Universiteti', 'Bakı Slavyan Universiteti', 'Sirk', 'Zabitlər parkı', '28 May m.', 'Nəsimi r.']",Yeni tikili,95 m²,2.0,0,0,1,0,13.0,18.0
4253,5161250,800,AZN,"['ASAN Xidmət №1', 'Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,95 m²,2.0,0,0,1,0,10.0,16.0
4254,5147118,265500,AZN,"['Dostluq kinoteatrı', 'Zoopark', 'Koala parkı', 'Bakı Slavyan Universiteti', '28 May m.', 'Nəsimi r.']",Yeni tikili,100 m²,3.0,0,0,0,0,3.0,17.0
4255,5186355,155000,AZN,"['Neftçilər m.', 'Nizami r.']",Yeni tikili,52 m²,2.0,0,0,1,0,11.0,14.0
4256,5137600,105500,AZN,"['Suraxanı r.', 'Hövsan q.']",Yeni tikili,77 m²,3.0,1,1,1,0,9.0,12.0
4257,5180637,198000,AZN,"['Fəvvarələr meydanı', 'Azərbaycan kinoteatrı', 'Xalça Muzeyi', 'M.Ə.Sabir parkı', 'Sahil m.', 'İçəri Şəhər m.', 'Səbail r.']",Köhnə tikili,50 m²,1.0,1,0,1,0,3.0,4.0
4258,5190996,650,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,52 m²,2.0,0,0,1,0,6.0,17.0
4259,5193962,134000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,55 m²,2.0,1,0,1,0,3.0,16.0
4260,5192362,305000,AZN,"['Gənclik m.', 'Respublika stadionu', 'Nərimanov r.']",Yeni tikili,115 m²,3.0,1,1,1,0,7.0,18.0
